-1.194300000000000068e+02,3.663000000000000256e+01,2.500000000000000000e+01,1.784000000000000000e+03,3.120000000000000000e+02,9.040000000000000000e+02,3.030000000000000000e+02,3.625000000000000000e+00
-1.206200000000000045e+02,3.528000000000000114e+01,2.800000000000000000e+01,3.952000000000000000e+03,5.920000000000000000e+02,1.469000000000000000e+03,5.710000000000000000e+02,6.314400000000000013e+00
-1.182099999999999937e+02,3.395000000000000284e+01,3.500000000000000000e+01,2.129000000000000000e+03,6.140000000000000000e+02,2.376000000000000000e+03,6.180000000000000000e+02,2.037199999999999900e+00
-1.215699999999999932e+02,3.700999999999999801e+01,4.400000000000000000e+01,1.448000000000000000e+03,3.930000000000000000e+02,1.066000000000000000e+03,3.570000000000000000e+02,2.062500000000000000e+00
-1.178700000000000045e+02,3.385000000000000142e+01,3.300000000000000000e+01,4.500000000000000000e+01,1.100000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+01,5.294900000000000162e+00
-1.219500000000000028e+02,3.725999999999999801e+01,1.000000000000000000e+01,3.611000000000000000e+03,8.030000000000000000e+02,1.599000000000000000e+03,7.160000000000000000e+02,5.200000000000000178e+00
-1.170900000000000034e+02,3.279999999999999716e+01,3.600000000000000000e+01,2.163000000000000000e+03,3.670000000000000000e+02,9.150000000000000000e+02,3.600000000000000000e+02,4.718799999999999883e+00
-1.181200000000000045e+02,3.395000000000000284e+01,3.500000000000000000e+01,1.604000000000000000e+03,2.800000000000000000e+02,8.020000000000000000e+02,2.800000000000000000e+02,5.751999999999999780e+00
-1.170799999999999983e+02,3.275000000000000000e+01,2.000000000000000000e+01,1.886000000000000000e+03,5.860000000000000000e+02,1.134000000000000000e+03,5.250000000000000000e+02,1.502899999999999903e+00
-1.217800000000000011e+02,3.800999999999999801e+01,1.900000000000000000e+01,2.688000000000000000e+03,4.690000000000000000e+02,1.216000000000000000e+03,4.220000000000000000e+02,4.449099999999999611e+00
-1.212999999999999972e+02,3.867999999999999972e+01,1.900000000000000000e+01,2.655000000000000000e+03,4.380000000000000000e+02,1.253000000000000000e+03,4.540000000000000000e+02,5.281699999999999839e+00
-1.218199999999999932e+02,3.975000000000000000e+01,2.900000000000000000e+01,7.744000000000000000e+03,1.375000000000000000e+03,3.316000000000000000e+03,1.365000000000000000e+03,3.025300000000000100e+00
-1.176400000000000006e+02,3.403999999999999915e+01,2.100000000000000000e+01,1.801000000000000000e+03,5.070000000000000000e+02,2.556000000000000000e+03,4.840000000000000000e+02,2.471600000000000019e+00
-1.183799999999999955e+02,3.406000000000000227e+01,2.900000000000000000e+01,3.946000000000000000e+03,1.008000000000000000e+03,1.676000000000000000e+03,8.760000000000000000e+02,2.782399999999999984e+00
-1.181500000000000057e+02,3.471000000000000085e+01,3.500000000000000000e+01,1.503000000000000000e+03,3.090000000000000000e+02,8.420000000000000000e+02,3.000000000000000000e+02,2.527800000000000047e+00
-1.182000000000000028e+02,3.392999999999999972e+01,3.600000000000000000e+01,2.210000000000000000e+03,6.340000000000000000e+02,2.341000000000000000e+03,5.530000000000000000e+02,2.171499999999999986e+00
-1.221700000000000017e+02,3.772999999999999687e+01,4.600000000000000000e+01,2.163000000000000000e+03,4.700000000000000000e+02,9.250000000000000000e+02,4.350000000000000000e+02,3.250000000000000000e+00
-1.181400000000000006e+02,3.470000000000000284e+01,3.600000000000000000e+01,1.205000000000000000e+03,3.170000000000000000e+02,6.780000000000000000e+02,2.900000000000000000e+02,2.018200000000000216e+00
-1.171099999999999994e+02,3.265999999999999659e+01,5.200000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+00,1.400000000000000000e+01,9.000000000000000000e+00,1.625000000000000000e+00
-1.179000000000000057e+02,3.407000000000000028e+01,3.500000000000000000e+01,1.646000000000000000e+03,2.940000000000000000e+02,1.056000000000000000e+03,2.800000000000000000e+02,3.055000000000000160e+00
-1.183599999999999994e+02,3.404999999999999716e+01,4.500000000000000000e+01,1.879000000000000000e+03,3.950000000000000000e+02,9.460000000000000000e+02,4.090000000000000000e+02,3.333299999999999930e+00
-1.178799999999999955e+02,3.409000000000000341e+01,2.900000000000000000e+01,3.416000000000000000e+03,7.900000000000000000e+02,2.223000000000000000e+03,7.280000000000000000e+02,3.510899999999999910e+00
-1.181400000000000006e+02,3.467999999999999972e+01,2.500000000000000000e+01,1.703000000000000000e+03,3.420000000000000000e+02,7.750000000000000000e+02,3.090000000000000000e+02,4.545499999999999652e+00
-1.204399999999999977e+02,3.496999999999999886e+01,2.200000000000000000e+01,1.619000000000000000e+03,3.600000000000000000e+02,1.509000000000000000e+03,3.840000000000000000e+02,1.794100000000000028e+00
-1.183100000000000023e+02,3.409000000000000341e+01,3.000000000000000000e+01,3.165000000000000000e+03,1.263000000000000000e+03,3.678000000000000000e+03,1.141000000000000000e+03,2.000000000000000000e+00
-1.202699999999999960e+02,3.802000000000000313e+01,1.300000000000000000e+01,3.839000000000000000e+03,7.150000000000000000e+02,1.486000000000000000e+03,5.320000000000000000e+02,3.187500000000000000e+00
-1.178100000000000023e+02,3.372999999999999687e+01,2.300000000000000000e+01,3.056000000000000000e+03,5.560000000000000000e+02,1.508000000000000000e+03,5.550000000000000000e+02,4.727299999999999613e+00
-1.180000000000000000e+02,3.389999999999999858e+01,3.500000000000000000e+01,1.758000000000000000e+03,3.090000000000000000e+02,9.720000000000000000e+02,3.380000000000000000e+02,4.383099999999999774e+00
-1.182500000000000000e+02,3.402000000000000313e+01,5.000000000000000000e+01,1.800000000000000000e+02,8.900000000000000000e+01,3.560000000000000000e+02,7.600000000000000000e+01,2.194399999999999906e+00
-1.216800000000000068e+02,3.689999999999999858e+01,1.300000000000000000e+01,8.330000000000000000e+02,1.300000000000000000e+02,4.050000000000000000e+02,1.270000000000000000e+02,5.272899999999999920e+00
-1.222600000000000051e+02,3.782999999999999829e+01,5.200000000000000000e+01,1.665000000000000000e+03,4.190000000000000000e+02,9.460000000000000000e+02,3.950000000000000000e+02,2.097799999999999887e+00
-1.178799999999999955e+02,3.371000000000000085e+01,2.000000000000000000e+01,1.738000000000000000e+03,5.090000000000000000e+02,1.403000000000000000e+03,4.110000000000000000e+02,3.174199999999999910e+00
-1.178599999999999994e+02,3.379999999999999716e+01,3.400000000000000000e+01,1.793000000000000000e+03,4.800000000000000000e+02,1.722000000000000000e+03,4.410000000000000000e+02,2.823500000000000121e+00
-1.228799999999999955e+02,3.834000000000000341e+01,2.000000000000000000e+01,3.404000000000000000e+03,6.280000000000000000e+02,1.641000000000000000e+03,5.850000000000000000e+02,5.057400000000000340e+00
-1.171899999999999977e+02,3.279999999999999716e+01,1.600000000000000000e+01,2.593000000000000000e+03,7.940000000000000000e+02,1.235000000000000000e+03,6.840000000000000000e+02,3.130399999999999849e+00
-1.176200000000000045e+02,3.403000000000000114e+01,1.500000000000000000e+01,3.942000000000000000e+03,6.610000000000000000e+02,2.240000000000000000e+03,6.210000000000000000e+02,4.831100000000000172e+00
-1.172199999999999989e+02,3.317000000000000171e+01,6.000000000000000000e+00,1.487000000000000000e+03,3.620000000000000000e+02,8.100000000000000000e+02,3.220000000000000000e+02,3.625000000000000000e+00
-1.181899999999999977e+02,3.411999999999999744e+01,5.200000000000000000e+01,6.790000000000000000e+02,1.320000000000000000e+02,4.830000000000000000e+02,1.630000000000000000e+02,4.234399999999999942e+00
-1.216200000000000045e+02,3.667000000000000171e+01,4.500000000000000000e+01,1.827000000000000000e+03,4.080000000000000000e+02,1.507000000000000000e+03,4.100000000000000000e+02,2.894200000000000106e+00
-1.177800000000000011e+02,3.382000000000000028e+01,1.200000000000000000e+01,6.208000000000000000e+03,7.500000000000000000e+02,2.443000000000000000e+03,7.390000000000000000e+02,9.180799999999999628e+00
-1.189200000000000017e+02,3.513000000000000256e+01,2.900000000000000000e+01,1.297000000000000000e+03,2.620000000000000000e+02,9.090000000000000000e+02,2.530000000000000000e+02,1.923599999999999977e+00
-1.200799999999999983e+02,3.671999999999999886e+01,2.200000000000000000e+01,1.339000000000000000e+03,2.510000000000000000e+02,8.200000000000000000e+02,2.760000000000000000e+02,3.600000000000000089e+00
-1.170300000000000011e+02,3.260000000000000142e+01,2.600000000000000000e+01,1.335000000000000000e+03,2.240000000000000000e+02,7.420000000000000000e+02,2.150000000000000000e+02,5.152000000000000135e+00
-1.222300000000000040e+02,3.817000000000000171e+01,4.500000000000000000e+01,3.500000000000000000e+02,6.600000000000000000e+01,2.250000000000000000e+02,7.200000000000000000e+01,1.894200000000000106e+00
-1.183499999999999943e+02,3.392999999999999972e+01,2.500000000000000000e+01,2.260000000000000000e+03,6.920000000000000000e+02,1.603000000000000000e+03,6.730000000000000000e+02,2.109999999999999876e+00
-1.241299999999999955e+02,4.079999999999999716e+01,3.100000000000000000e+01,2.152000000000000000e+03,4.620000000000000000e+02,1.259000000000000000e+03,4.200000000000000000e+02,2.247799999999999798e+00
-1.169800000000000040e+02,3.275000000000000000e+01,1.800000000000000000e+01,1.519000000000000000e+03,3.690000000000000000e+02,8.020000000000000000e+02,3.470000000000000000e+02,2.988599999999999923e+00
-1.181700000000000017e+02,3.397999999999999687e+01,4.100000000000000000e+01,4.280000000000000000e+02,1.110000000000000000e+02,5.850000000000000000e+02,1.390000000000000000e+02,3.178599999999999870e+00
-1.223100000000000023e+02,3.754999999999999716e+01,2.700000000000000000e+01,3.931000000000000000e+03,9.330000000000000000e+02,1.877000000000000000e+03,8.510000000000000000e+02,3.972199999999999953e+00
-1.184399999999999977e+02,3.403999999999999915e+01,4.900000000000000000e+01,3.200000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,7.000000000000000000e+00,2.187500000000000000e+00
-1.231899999999999977e+02,3.921000000000000085e+01,2.200000000000000000e+01,1.542000000000000000e+03,2.910000000000000000e+02,8.210000000000000000e+02,2.850000000000000000e+02,3.591699999999999893e+00
-1.217800000000000011e+02,3.867999999999999972e+01,4.300000000000000000e+01,3.766000000000000000e+03,8.470000000000000000e+02,1.855000000000000000e+03,8.170000000000000000e+02,2.346799999999999997e+00
-1.205999999999999943e+02,3.875999999999999801e+01,2.200000000000000000e+01,1.236000000000000000e+03,2.730000000000000000e+02,6.150000000000000000e+02,2.480000000000000000e+02,3.021700000000000053e+00
-1.176700000000000017e+02,3.360000000000000142e+01,2.500000000000000000e+01,3.164000000000000000e+03,4.490000000000000000e+02,1.517000000000000000e+03,4.530000000000000000e+02,6.792099999999999582e+00
-1.181800000000000068e+02,3.385999999999999943e+01,4.300000000000000000e+01,2.752000000000000000e+03,6.450000000000000000e+02,1.674000000000000000e+03,6.140000000000000000e+02,3.671899999999999942e+00
-1.212399999999999949e+02,3.867000000000000171e+01,2.800000000000000000e+01,3.558000000000000000e+03,5.890000000000000000e+02,1.742000000000000000e+03,5.810000000000000000e+02,4.018200000000000216e+00
-1.222500000000000000e+02,4.065999999999999659e+01,1.500000000000000000e+01,2.771000000000000000e+03,5.460000000000000000e+02,1.423000000000000000e+03,5.050000000000000000e+02,3.641300000000000203e+00
-1.214200000000000017e+02,3.854999999999999716e+01,3.500000000000000000e+01,1.820000000000000000e+02,3.900000000000000000e+01,1.150000000000000000e+02,4.300000000000000000e+01,2.641700000000000159e+00
-1.170199999999999960e+02,3.489000000000000057e+01,2.900000000000000000e+01,3.111000000000000000e+03,6.610000000000000000e+02,1.530000000000000000e+03,6.080000000000000000e+02,2.828100000000000058e+00
-1.192800000000000011e+02,3.653999999999999915e+01,3.300000000000000000e+01,1.470000000000000000e+03,3.300000000000000000e+02,1.222000000000000000e+03,3.010000000000000000e+02,1.816300000000000026e+00
-1.181299999999999955e+02,3.396000000000000085e+01,3.600000000000000000e+01,1.933000000000000000e+03,3.410000000000000000e+02,9.580000000000000000e+02,3.350000000000000000e+02,4.473200000000000287e+00
-1.204699999999999989e+02,3.464999999999999858e+01,1.600000000000000000e+01,2.549000000000000000e+03,4.280000000000000000e+02,1.486000000000000000e+03,4.320000000000000000e+02,4.287499999999999645e+00
-1.189800000000000040e+02,3.538000000000000256e+01,3.900000000000000000e+01,1.497000000000000000e+03,3.830000000000000000e+02,1.182000000000000000e+03,3.550000000000000000e+02,1.064799999999999969e+00
-1.179099999999999966e+02,3.406000000000000227e+01,2.900000000000000000e+01,3.250000000000000000e+03,5.210000000000000000e+02,1.382000000000000000e+03,5.130000000000000000e+02,5.112000000000000099e+00
-1.211400000000000006e+02,3.985999999999999943e+01,1.600000000000000000e+01,2.534000000000000000e+03,5.570000000000000000e+02,6.380000000000000000e+02,2.440000000000000000e+02,2.210100000000000176e+00
-1.223100000000000023e+02,3.790999999999999659e+01,4.500000000000000000e+01,3.924000000000000000e+03,8.340000000000000000e+02,1.992000000000000000e+03,7.730000000000000000e+02,4.114600000000000257e+00
-1.180300000000000011e+02,3.392999999999999972e+01,3.500000000000000000e+01,2.470000000000000000e+03,4.160000000000000000e+02,1.386000000000000000e+03,4.110000000000000000e+02,5.273600000000000065e+00
-1.171700000000000017e+02,3.403000000000000114e+01,3.300000000000000000e+01,4.583000000000000000e+03,6.480000000000000000e+02,1.760000000000000000e+03,6.380000000000000000e+02,6.330799999999999983e+00
-1.222900000000000063e+02,3.789000000000000057e+01,5.200000000000000000e+01,2.269000000000000000e+03,3.800000000000000000e+02,1.004000000000000000e+03,3.710000000000000000e+02,5.169599999999999973e+00
-1.185199999999999960e+02,3.421000000000000085e+01,3.400000000000000000e+01,1.663000000000000000e+03,2.990000000000000000e+02,7.620000000000000000e+02,2.820000000000000000e+02,5.126500000000000057e+00
-1.220400000000000063e+02,3.828000000000000114e+01,2.500000000000000000e+01,3.304000000000000000e+03,4.930000000000000000e+02,1.464000000000000000e+03,4.880000000000000000e+02,5.252699999999999925e+00
-1.210400000000000063e+02,3.768999999999999773e+01,5.000000000000000000e+00,9.601000000000000000e+03,1.639000000000000000e+03,4.449000000000000000e+03,1.575000000000000000e+03,4.533199999999999896e+00
-1.181299999999999955e+02,3.382999999999999829e+01,4.500000000000000000e+01,3.087000000000000000e+03,5.740000000000000000e+02,1.474000000000000000e+03,5.670000000000000000e+02,5.519599999999999618e+00
-1.225300000000000011e+02,3.788000000000000256e+01,3.600000000000000000e+01,2.688000000000000000e+03,4.850000000000000000e+02,1.064000000000000000e+03,4.490000000000000000e+02,4.458300000000000374e+00
-1.180400000000000063e+02,3.410000000000000142e+01,3.900000000000000000e+01,2.302000000000000000e+03,4.120000000000000000e+02,1.590000000000000000e+03,4.060000000000000000e+02,4.801700000000000301e+00
-1.183700000000000045e+02,3.382000000000000028e+01,3.600000000000000000e+01,2.463000000000000000e+03,4.470000000000000000e+02,1.125000000000000000e+03,4.240000000000000000e+02,6.017599999999999838e+00
-1.179399999999999977e+02,3.370000000000000284e+01,1.800000000000000000e+01,4.827000000000000000e+03,7.180000000000000000e+02,2.471000000000000000e+03,7.160000000000000000e+02,6.118100000000000094e+00
-1.219200000000000017e+02,3.734000000000000341e+01,3.500000000000000000e+01,3.570000000000000000e+02,1.200000000000000000e+02,3.770000000000000000e+02,9.900000000000000000e+01,3.013900000000000023e+00
-1.222399999999999949e+02,3.749000000000000199e+01,3.800000000000000000e+01,4.105000000000000000e+03,9.500000000000000000e+02,2.561000000000000000e+03,9.090000000000000000e+02,3.868399999999999839e+00
-1.220300000000000011e+02,3.756000000000000227e+01,3.100000000000000000e+01,4.981000000000000000e+03,9.640000000000000000e+02,2.841000000000000000e+03,9.240000000000000000e+02,4.896200000000000330e+00
-1.183199999999999932e+02,3.425999999999999801e+01,2.400000000000000000e+01,5.106000000000000000e+03,1.010000000000000000e+03,2.310000000000000000e+03,9.570000000000000000e+02,4.437500000000000000e+00
-1.182199999999999989e+02,3.389000000000000057e+01,3.600000000000000000e+01,8.730000000000000000e+02,2.400000000000000000e+02,1.086000000000000000e+03,2.170000000000000000e+02,2.250000000000000000e+00
-1.221800000000000068e+02,4.002000000000000313e+01,3.000000000000000000e+01,1.952000000000000000e+03,3.970000000000000000e+02,9.610000000000000000e+02,3.330000000000000000e+02,2.250000000000000000e+00
-1.179000000000000057e+02,3.414000000000000057e+01,3.500000000000000000e+01,2.259000000000000000e+03,5.050000000000000000e+02,1.561000000000000000e+03,5.090000000000000000e+02,3.304300000000000015e+00
-1.198400000000000034e+02,3.445000000000000284e+01,2.600000000000000000e+01,4.424000000000000000e+03,6.160000000000000000e+02,1.839000000000000000e+03,6.010000000000000000e+02,6.365400000000000169e+00
-1.224899999999999949e+02,3.775000000000000000e+01,4.800000000000000000e+01,2.181000000000000000e+03,4.190000000000000000e+02,1.041000000000000000e+03,3.790000000000000000e+02,3.736099999999999977e+00
-1.205000000000000000e+02,3.886999999999999744e+01,1.000000000000000000e+01,8.100000000000000000e+01,4.100000000000000000e+01,5.500000000000000000e+01,1.600000000000000000e+01,4.958300000000000374e+00
-1.216599999999999966e+02,3.682000000000000028e+01,1.700000000000000000e+01,3.921000000000000000e+03,6.540000000000000000e+02,1.895000000000000000e+03,6.410000000000000000e+02,5.009199999999999875e+00
-1.181200000000000045e+02,3.381000000000000227e+01,3.600000000000000000e+01,1.774000000000000000e+03,2.990000000000000000e+02,7.840000000000000000e+02,2.980000000000000000e+02,5.044699999999999740e+00
-1.223299999999999983e+02,4.185999999999999943e+01,1.900000000000000000e+01,3.599000000000000000e+03,6.950000000000000000e+02,1.572000000000000000e+03,6.010000000000000000e+02,2.233999999999999986e+00
-1.213400000000000034e+02,3.796999999999999886e+01,3.300000000000000000e+01,2.493000000000000000e+03,4.540000000000000000e+02,1.203000000000000000e+03,4.360000000000000000e+02,3.765000000000000124e+00
-1.183900000000000006e+02,3.403999999999999915e+01,5.200000000000000000e+01,1.492000000000000000e+03,2.770000000000000000e+02,6.660000000000000000e+02,2.890000000000000000e+02,4.738599999999999923e+00
-1.179200000000000017e+02,3.379999999999999716e+01,1.700000000000000000e+01,1.317000000000000000e+03,2.560000000000000000e+02,6.790000000000000000e+02,2.720000000000000000e+02,4.669599999999999973e+00
-1.171299999999999955e+02,3.275000000000000000e+01,3.700000000000000000e+01,4.142000000000000000e+03,1.031000000000000000e+03,1.936000000000000000e+03,9.680000000000000000e+02,2.693000000000000060e+00
-1.220699999999999932e+02,3.713000000000000256e+01,2.600000000000000000e+01,1.127000000000000000e+03,1.990000000000000000e+02,5.430000000000000000e+02,1.990000000000000000e+02,4.979199999999999626e+00
-1.218100000000000023e+02,3.736999999999999744e+01,2.600000000000000000e+01,2.987000000000000000e+03,5.390000000000000000e+02,1.931000000000000000e+03,5.180000000000000000e+02,5.109899999999999665e+00
-1.172500000000000000e+02,3.321999999999999886e+01,1.900000000000000000e+01,2.167000000000000000e+03,4.430000000000000000e+02,1.654000000000000000e+03,4.350000000000000000e+02,3.500000000000000000e+00
-1.162500000000000000e+02,3.381000000000000227e+01,2.400000000000000000e+01,8.800000000000000000e+02,1.870000000000000000e+02,5.070000000000000000e+02,1.690000000000000000e+02,3.458299999999999930e+00
-1.191700000000000017e+02,3.415999999999999659e+01,1.700000000000000000e+01,5.276000000000000000e+03,1.020000000000000000e+03,4.066000000000000000e+03,9.840000000000000000e+02,4.582799999999999763e+00
-1.182500000000000000e+02,3.410999999999999943e+01,4.300000000000000000e+01,2.222000000000000000e+03,6.350000000000000000e+02,1.817000000000000000e+03,6.060000000000000000e+02,2.746599999999999930e+00
-1.219899999999999949e+02,3.756000000000000227e+01,2.000000000000000000e+01,6.462000000000000000e+03,1.294000000000000000e+03,3.288000000000000000e+03,1.235000000000000000e+03,4.339299999999999713e+00
-1.213299999999999983e+02,3.867999999999999972e+01,1.300000000000000000e+01,5.826000000000000000e+03,1.411000000000000000e+03,2.244000000000000000e+03,1.219000000000000000e+03,1.909299999999999997e+00
-1.183400000000000034e+02,3.415999999999999659e+01,4.600000000000000000e+01,1.396000000000000000e+03,2.940000000000000000e+02,6.080000000000000000e+02,2.460000000000000000e+02,3.692000000000000171e+00
-1.216400000000000006e+02,3.910999999999999943e+01,1.800000000000000000e+01,3.212000000000000000e+03,5.420000000000000000e+02,1.817000000000000000e+03,5.080000000000000000e+02,3.379300000000000193e+00
-1.170699999999999932e+02,3.259000000000000341e+01,2.100000000000000000e+01,1.779000000000000000e+03,4.660000000000000000e+02,1.327000000000000000e+03,4.880000000000000000e+02,1.600700000000000012e+00
-1.219899999999999949e+02,3.835999999999999943e+01,3.500000000000000000e+01,2.728000000000000000e+03,4.510000000000000000e+02,1.290000000000000000e+03,4.520000000000000000e+02,3.276800000000000157e+00
-1.178299999999999983e+02,3.365999999999999659e+01,4.000000000000000000e+00,1.011000000000000000e+03,1.980000000000000000e+02,5.110000000000000000e+02,1.980000000000000000e+02,7.921700000000000408e+00
-1.178900000000000006e+02,3.414000000000000057e+01,1.500000000000000000e+01,4.644000000000000000e+03,9.670000000000000000e+02,2.855000000000000000e+03,8.670000000000000000e+02,3.365400000000000169e+00
-1.172300000000000040e+02,3.286999999999999744e+01,1.500000000000000000e+01,2.290000000000000000e+03,6.620000000000000000e+02,1.034000000000000000e+03,5.940000000000000000e+02,3.010400000000000187e+00
-1.209699999999999989e+02,3.761999999999999744e+01,7.000000000000000000e+00,8.489000000000000000e+03,1.673000000000000000e+03,5.807000000000000000e+03,1.575000000000000000e+03,2.945100000000000051e+00
-1.232099999999999937e+02,3.914999999999999858e+01,5.200000000000000000e+01,1.370000000000000000e+03,2.580000000000000000e+02,6.170000000000000000e+02,2.280000000000000000e+02,2.549999999999999822e+00
-1.197199999999999989e+02,3.442999999999999972e+01,3.300000000000000000e+01,1.028000000000000000e+03,3.770000000000000000e+02,7.530000000000000000e+02,3.560000000000000000e+02,2.345400000000000151e+00
-1.188900000000000006e+02,3.421999999999999886e+01,2.000000000000000000e+01,3.878000000000000000e+03,6.650000000000000000e+02,1.651000000000000000e+03,5.910000000000000000e+02,5.540199999999999569e+00
-1.181500000000000057e+02,3.470000000000000284e+01,3.600000000000000000e+01,2.696000000000000000e+03,4.540000000000000000e+02,1.192000000000000000e+03,4.520000000000000000e+02,3.961500000000000021e+00
-1.182600000000000051e+02,3.414000000000000057e+01,2.900000000000000000e+01,3.431000000000000000e+03,1.222000000000000000e+03,4.094000000000000000e+03,1.205000000000000000e+03,2.261400000000000077e+00
-1.204500000000000028e+02,3.496999999999999886e+01,1.000000000000000000e+01,1.897000000000000000e+03,3.540000000000000000e+02,1.353000000000000000e+03,3.570000000000000000e+02,3.767900000000000027e+00
-1.179000000000000057e+02,3.411999999999999744e+01,3.500000000000000000e+01,9.570000000000000000e+02,1.940000000000000000e+02,8.040000000000000000e+02,2.210000000000000000e+02,3.332199999999999829e+00
-1.200499999999999972e+02,3.697999999999999687e+01,1.600000000000000000e+01,3.705000000000000000e+03,7.390000000000000000e+02,2.463000000000000000e+03,6.970000000000000000e+02,2.528799999999999937e+00
-1.172000000000000028e+02,3.285000000000000142e+01,2.600000000000000000e+01,2.298000000000000000e+03,5.490000000000000000e+02,9.800000000000000000e+02,5.550000000000000000e+02,2.420700000000000074e+00
-1.181200000000000045e+02,3.378999999999999915e+01,4.100000000000000000e+01,1.762000000000000000e+03,3.140000000000000000e+02,7.380000000000000000e+02,3.000000000000000000e+02,4.168700000000000294e+00
-1.227000000000000028e+02,3.839000000000000057e+01,1.600000000000000000e+01,4.922000000000000000e+03,1.211000000000000000e+03,2.557000000000000000e+03,1.088000000000000000e+03,2.091499999999999915e+00
-1.183100000000000023e+02,3.382999999999999829e+01,2.700000000000000000e+01,2.880000000000000000e+03,8.020000000000000000e+02,2.083000000000000000e+03,7.270000000000000000e+02,2.961899999999999977e+00
-1.176200000000000045e+02,3.409000000000000341e+01,2.600000000000000000e+01,3.271000000000000000e+03,5.950000000000000000e+02,2.259000000000000000e+03,5.660000000000000000e+02,4.013899999999999579e+00
-1.222600000000000051e+02,3.777000000000000313e+01,5.200000000000000000e+01,1.670000000000000000e+03,3.500000000000000000e+02,7.930000000000000000e+02,2.990000000000000000e+02,2.973199999999999843e+00
-1.218900000000000006e+02,3.767000000000000171e+01,1.900000000000000000e+01,2.034000000000000000e+03,2.880000000000000000e+02,8.520000000000000000e+02,2.950000000000000000e+02,6.528500000000000192e+00
-1.176099999999999994e+02,3.403999999999999915e+01,8.000000000000000000e+00,4.116000000000000000e+03,7.660000000000000000e+02,1.785000000000000000e+03,7.450000000000000000e+02,3.167199999999999793e+00
-1.212300000000000040e+02,3.868999999999999773e+01,1.900000000000000000e+01,5.268000000000000000e+03,8.490000000000000000e+02,2.357000000000000000e+03,8.490000000000000000e+02,3.922600000000000087e+00
